headline,real_or_fake
UK parliament Speaker: there must be zero tolerance of sexual harassment,0
Kurdish parties opposed to Barzani report attacks on offices overnight,0
Kenya president: dialogue with opposition must wait until court cases done,0
Bahrain calls for freezing Qatar out of GCC,0
Saudi Arabia to extract uranium for 'self-sufficient' nuclear program,0
Danish submarine owner admits dismembering body of Swedish journalist: police,0
"Trump, Japan's Abe agree to work together on North Korea before Asia visit",0
Russian teenager handed jail sentence in Norway explosives case,0
U.S. urges cooperation after Kurdish leader's resignation,0
Saudi Arabia to let women enter sports stadiums in 2018,0
Kenyan President Kenyatta wins 98 percent of vote in repeat election,0
"Russian-backed Syria congress may happen next month, focus on constitution: RIA",0
Catalonia's Puigdemont to see lawyers in Brussels: VRT media,0
"Kenya's repeat presidential poll was free, fair: commission",0
"Second woman enters Russian presidential race, campaigning for single mothers",0
Dutch begin trial over 1970s Ethiopian war crimes,0
Technicolor Thailand is back after a black-clad mourning year for late king,0
"Exclusive: Koran, boots and scarves all that remain in Philippine rebel leader's lair",0
Catalan pro-independence party PdeCat says will take part in December 21 election,0
"Puigdemont, other sacked Catalan leaders in Brussels: media",0
Kuwait's ruler accepts cabinet resignation: state news agency,0
Suspected Boko Haram raid kills at least 10 in Cameroon village,0
Catalan pro-independence party says will take part in December 21 election,0
'Significant gaps' in talks on Northern Ireland power-sharing: UK PM May's spokesman,0
"Russia eyeing Syria victory by year-end, will keep troops there: Ifax",0
"Spain's prosecutor calls for rebellion, sedition  charges against Catalan leaders",0
Japan pledges to help Philippines rebuild Marawi,0
"Singapore bans two Muslim preachers, citing divisive views",0
Catalonia parliament cancels meeting after Spain takes control: source,0
Iran fulfilling nuclear deal commitments: IAEA chief,0
"Somalia's capital restricts movement of trucks, tankers after attacks",0
Iran to lift border curbs with Iraq's Kurdish region in coming days,0
Catalonia should remain part of Spain after vote: minister,0
Belgian police detains four over foiled attack on high-speed train,0
China signals will again block Indian bid to blacklist militant leader,0
Kurdish oil flows to Turkey resume after technical stoppage: shipping source,0
Croatia wants to adopt euro within 7-8 years: prime minister,0
China urges closer cooperation with Sri Lanka on key projects,0
Philippines police chief hints at possible run for presidency,0
Syrian hostages who escaped Islamic State receive rapturous homecoming,0
Kurdish leader Barzani resigns after independence vote backfires,0
China reiterates support for Spanish government amid Catalonia crisis,0
Factbox: Catalonia crisis: What's next?,0
Rheinmetall CEO says Turkey row holding up defense projects: DPA,0
Russia hopes Turkey can stabilize situation in Syria's Idlib: RIA,0
"Hundreds of thousands march for unified Spain, poll shows depths of division",0
Qatar emir says open to Trump-hosted talks over Gulf crisis: CBS,0
"Taiwan to boost defense spending, U.S. concerned over possible military imbalance: official media",0
Saudi Arabian Airlines resumes flying to Iraq after 27 years,0
"U.S., South Korea, Japan urge North Korea to cease 'irresponsible' provocations",0
Expulsion of Australian ministers cast doubt over more than 100 government decisions: opposition Labor,0
China aims to set up state anti-corruption unit next year,0
"South Korea, China nuclear envoys to meet in Beijing: South Korea government",0
PNG says Australia responsible for hundreds of asylum seekers when detention camp closes,0
At least 29 dead after Islamist attack on Somali hotel,0
"U.S. envoy Haley's blunt diplomacy targets South Sudan, Congo",0
Macedonia's opposition rejects results of municipal vote,0
Greek government in spat with Spain's ambassador over Catalonia,0
Liberia's ruling party backs challenge to presidential result,0
Russian helicopter missing off Norway found: rescue center,0
France arrests brother of ex-Burkina president Compaore,0
"Brazil's Lula, Bolsonaro well positioned for 2018 elections: poll",0
"Merkel, party leaders meet to rev up German coalition talks: media",0
Philippines' Duterte says to deal with Trump in 'most righteous way',0
Hundreds rally in France to protest sexual harassment after Weinstein scandal,0
Protesters storm Kurdistan parliament after Barzani announces resignation,0
"""Nobody stood with the Kurds"" says bitter Barzani",0
British minister to be investigated over sexual harassment allegation,0
"In Kenya, polarizing election re-run rekindles ethnic tensions",0
Man killed with arrows in Kenyan village on edge over elections,0
Kenya opposition leader calls for calm in slum hit by deadly violence,0
Kurdish leader Barzani's dream of independence led to downfall,0
Copts call for action over church closures in southern Egypt,0
"Syrian army, allies step up attacks on last militant bastion in Deir al-Zor city",0
Austrian police hunt gunman after two killed in shooting,0
Trump and Netanyahu share a kiss on West Bank wall mural,0
Iceland leans toward leftist government in snap election,0
Turkey detains 143 people over suspected Islamic State links: Anadolu,0
"Rouhani says Iran will keep producing missiles, state TV reports",0
"Iraqi forces, Kurdish Peshmerga start new round of talks, Iraqi State TV says",0
"Losses, looting as Philippine war's fortunate few return home",0
Thai king's remains laid to rest at end of five-day ceremony,0
"Somalia sacks police, security bosses after deadly bombing",0
Poland wants strong euro zone before mulling membership - finance minister,0
U.S. pressure delays Israel's 'Greater Jerusalem' bill: legislator,0
Icelandic voters give center-left opposition narrow win in parliament,0
'Not unrealistic' for Catalan leader to get asylum in Belgium: minister,0
Australian former governor-general and peacemaker Ninian Stephen dies at 94,0
Australia's Queensland calls snap election in test for far-right candidates,0
Deputy governor of Afghan province kidnapped in Pakistan,0
Xi ally Li Qiang named Shanghai party boss: Xinhua,0
Iceland opposition leader says will not rule out cooperation with Centre Party,0
Taiwan president arrives in Hawaii despite Chinese objections,0
Cuba to make it easier for Cuban Americans to visit,0
"Climate, migration disputes cloud German coalition talks",0
Bombs kill at least 17 people in Somali capital Mogadishu,0
'Margaret Thatcher is my role model': German far-right AfD leader,0
Egypt announces reshuffle in top security ranks,0
"In edgy Kenyan slum, a rumor ends in fires and a death",0
Iraqi Kurdistan leader Barzani will hand over presidential powers on November 1,0
Libyan forces order investigation into bodies found near Benghazi,0
German far-right party drops bid for journalists' private data,0
"Mattis, in Seoul, says U.S. can't accept nuclear North Korea",0
Pope urges EU to rediscover unity if it wants a future,0
Sacked Catalonia leader calls for opposition to Madrid's rule,0
Madrid calls on Puigdemont to participate in Catalan elections,0
Big role for U.S. at climate talks despite withdrawal from Paris deal,0
Greek police arrest suspect behind high-profile parcel bomb attacks,0
U.S. hopes for more from Russia after Crimean prisoners freed,0
Brazil's president recovering after prostate surgery,0
Sacked Catalan president calls for opposition to Madrid,0
Leftists on cusp of power as weary Icelanders go to polls,0
U.S. service member killed in Afghanistan helicopter crash,0
France's Occitanie region calls for Spain and Catalonia peace talks,0
Yemeni Salafist imam killed in Aden: sources,0
British navy sacks nuclear submariners over cocaine use,0
"Bus plunges into river in Nepal, killing at least 31",0
Myanmar to charge journalists on assignment for Turkish state TV: officials,0
U.S. wants Sahel force strategy before giving money: officials,0
"China's Guangdong gets new party boss, former leader likely to be promoted",0
Spain sacks Catalan government after independence declaration,0
Myanmar corrects state media report on U.N. 'agreement' to help house refugees,0
Indonesia detains owner after deadly fireworks factory blaze,0
Cambodia deports 61 telecom extortion scam suspects,0
Australian PM puts foreign minister in charge amid government crisis,0
Top Mexico university blames deadly bridge collapse on weak supports,0
Spain arrests four former Venezuelan officials for U.S. probe,0
"China's neo-Maoists welcome Xi's new era, but say he is not the new Mao",0
Factbox: Catalonia crisis - What's next?,0
Mexico will not recognize Catalonia's independence: President,0
"Brazil's Temer to shuffle cabinet in March, main ally out: source",0
Islamic State guerrilla attacks point to its future strategy,0
Catalonia or Neverland? Humor relieves tension in Spain,0
Fired Mexico prosecutor drops bid to fight dismissal,0
Dozens of unidentified bodies found near Libyan city of Benghazi,0
Italian man sentenced to 24 years for infecting dozens of women with HIV,0
German groups mobilize against rise of far right,0
Libyans dig for water in latest test for capital's residents,0
U.S. says Congo must hold long-delayed election by end of 2018,0
Barca's Valverde skirts independence debate as Iniesta ruled out for Bilbao,0
Morneau Shepell​ sees no impact from pension legislation,0
"Spain's Rajoy sacks Catalan government, calls snap election",0
U.S. seeks meeting soon to revive Asia-Pacific 'Quad' security forum,0
"Bomb attack kills one Bahraini policeman, wounds eight",0
German CSU hopes for coalition by year's end despite tricky talks,0
Exclusive: Death certificate offers clues on Russian casualties in Syria,0
German far-right party wants journalists' private data,0
